Customer_Id,Max of transaction_date,Count of transaction_date,Sum of profit,R,F,M,rfm_group,rfm_score,value
624,43009,3,"$3,353 ",3,1,7,"3,1,7",1.8,Low
1235,43018,2,"$3,333 ",3,1,7,"3,1,7",1.8,Low
93,43020,3,"$2,976 ",3,1,6,"3,1,6",1.7,Low
2957,43001,3,"$2,845 ",3,1,6,"3,1,6",1.7,Low
2960,43011,3,"$2,936 ",3,1,6,"3,1,6",1.7,Low
3287,43023,3,"$3,199 ",3,1,6,"3,1,6",1.7,Low
160,43006,2,"$2,614 ",3,1,5,"3,1,5",1.5,Very Low
450,43017,3,"$2,441 ",3,1,5,"3,1,5",1.5,Very Low
878,43020,3,"$2,810 ",3,1,5,"3,1,5",1.5,Very Low
2619,43023,2,"$2,660 ",3,1,5,"3,1,5",1.5,Very Low
2795,43008,3,"$2,617 ",3,1,5,"3,1,5",1.5,Very Low
846,43017,3,"$2,129 ",3,1,4,"3,1,4",1.3,Very Low
1590,43013,3,"$2,248 ",3,1,4,"3,1,4",1.3,Very Low
1981,43010,3,"$2,292 ",3,1,4,"3,1,4",1.3,Very Low
3099,43016,2,"$2,080 ",3,1,4,"3,1,4",1.3,Very Low
3492,43019,3,"$2,194 ",3,1,4,"3,1,4",1.3,Very Low
130,43023,2,"$1,780 ",3,1,3,"3,1,3",1.2,Very Low
623,43006,3,"$1,637 ",3,1,3,"3,1,3",1.2,Very Low
1749,43018,3,"$1,821 ",3,1,3,"3,1,3",1.2,Very Low
1768,43007,2,"$1,821 ",3,1,3,"3,1,3",1.2,Very Low
2002,43002,3,"$1,637 ",3,1,3,"3,1,3",1.2,Very Low
2265,43004,3,"$1,989 ",3,1,3,"3,1,3",1.2,Very Low
2742,43004,3,"$2,031 ",3,1,3,"3,1,3",1.2,Very Low
3457,43002,3,"$1,803 ",3,1,3,"3,1,3",1.2,Very Low
162,43001,3,"$1,330 ",3,1,2,"3,1,2",1.0,Very Low
431,43001,2,"$1,215 ",3,1,2,"3,1,2",1.0,Very Low
474,43002,2,"$1,521 ",3,1,2,"3,1,2",1.0,Very Low
698,43023,3,"$1,296 ",3,1,2,"3,1,2",1.0,Very Low
734,43010,3,"$1,140 ",3,1,2,"3,1,2",1.0,Very Low
992,43004,2,"$1,500 ",3,1,2,"3,1,2",1.0,Very Low
1281,43012,3,"$1,187 ",3,1,2,"3,1,2",1.0,Very Low
1283,43006,2,"$1,012 ",3,1,2,"3,1,2",1.0,Very Low
1352,43011,3,"$1,152 ",3,1,2,"3,1,2",1.0,Very Low
1395,43012,3,"$1,472 ",3,1,2,"3,1,2",1.0,Very Low
1424,43023,3,"$1,476 ",3,1,2,"3,1,2",1.0,Very Low
1922,43006,3,"$1,581 ",3,1,2,"3,1,2",1.0,Very Low
1955,43021,3,"$1,216 ",3,1,2,"3,1,2",1.0,Very Low
2040,43003,2,"$1,364 ",3,1,2,"3,1,2",1.0,Very Low
2688,43011,3,"$1,018 ",3,1,2,"3,1,2",1.0,Very Low
2809,43016,3,"$1,183 ",3,1,2,"3,1,2",1.0,Very Low
301,43006,2,$90 ,3,1,1,"3,1,1",0.8,Very Low
755,43004,3,$847 ,3,1,1,"3,1,1",0.8,Very Low
780,43011,3,$799 ,3,1,1,"3,1,1",0.8,Very Low
1201,43017,3,$807 ,3,1,1,"3,1,1",0.8,Very Low
1202,43014,3,$592 ,3,1,1,"3,1,1",0.8,Very Low
1206,43016,2,$890 ,3,1,1,"3,1,1",0.8,Very Low
1230,43023,2,$618 ,3,1,1,"3,1,1",0.8,Very Low
1255,43021,3,$287 ,3,1,1,"3,1,1",0.8,Very Low
1284,43021,3,$107 ,3,1,1,"3,1,1",0.8,Very Low
1325,43017,1,$104 ,3,1,1,"3,1,1",0.8,Very Low
1521,43004,2,$824 ,3,1,1,"3,1,1",0.8,Very Low
1939,43023,2,$202 ,3,1,1,"3,1,1",0.8,Very Low
1962,43006,2,$759 ,3,1,1,"3,1,1",0.8,Very Low
2086,43001,3,$950 ,3,1,1,"3,1,1",0.8,Very Low
2200,43020,2,$761 ,3,1,1,"3,1,1",0.8,Very Low
2394,43009,1,$746 ,3,1,1,"3,1,1",0.8,Very Low
2402,43021,3,$788 ,3,1,1,"3,1,1",0.8,Very Low
2516,43016,3,$825 ,3,1,1,"3,1,1",0.8,Very Low
2790,43022,3,$904 ,3,1,1,"3,1,1",0.8,Very Low
2962,43022,3,$445 ,3,1,1,"3,1,1",0.8,Very Low
3161,43016,1,$198 ,3,1,1,"3,1,1",0.8,Very Low
3194,43013,2,$650 ,3,1,1,"3,1,1",0.8,Very Low
3233,43019,3,$781 ,3,1,1,"3,1,1",0.8,Very Low
3321,43003,3,$325 ,3,1,1,"3,1,1",0.8,Very Low
3362,43013,3,$558 ,3,1,1,"3,1,1",0.8,Very Low
3397,43010,2,$809 ,3,1,1,"3,1,1",0.8,Very Low
3428,43008,1,$510 ,3,1,1,"3,1,1",0.8,Very Low
5034,43015,3,$269 ,3,1,1,"3,1,1",0.8,Very Low
565,42995,10,"$7,079 ",2,10,10,"2,10,10",3.7,High
1992,42959,10,"$6,659 ",2,10,10,"2,10,10",3.7,High
3221,42988,10,"$4,744 ",2,10,9,"2,10,9",3.5,Middle
469,42998,10,"$4,177 ",2,10,8,"2,10,8",3.3,Middle
3320,42962,10,"$2,740 ",2,10,5,"2,10,5",2.8,Middle
168,42963,9,"$5,801 ",2,9,10,"2,9,10",3.5,Middle
473,42984,9,"$8,365 ",2,9,10,"2,9,10",3.5,Middle
1043,42969,9,"$5,718 ",2,9,10,"2,9,10",3.5,Middle
1093,43000,9,"$7,160 ",2,9,10,"2,9,10",3.5,Middle
2654,42991,9,"$5,505 ",2,9,10,"2,9,10",3.5,Middle
34,42997,9,"$4,826 ",2,9,9,"2,9,9",3.3,Middle
1954,42999,9,"$5,105 ",2,9,9,"2,9,9",3.3,Middle
3003,42988,9,"$5,168 ",2,9,9,"2,9,9",3.3,Middle
924,42990,9,"$3,544 ",2,9,7,"2,9,7",3.0,Middle
1117,42963,9,"$2,525 ",2,9,5,"2,9,5",2.7,Middle
1285,42982,8,"$6,457 ",2,8,10,"2,8,10",3.3,Middle
1988,42965,8,"$6,006 ",2,8,10,"2,8,10",3.3,Middle
2610,42987,8,"$5,599 ",2,8,10,"2,8,10",3.3,Middle
3212,43000,8,"$7,667 ",2,8,10,"2,8,10",3.3,Middle
3280,42965,8,"$6,881 ",2,8,10,"2,8,10",3.3,Middle
97,42997,8,"$4,911 ",2,8,9,"2,8,9",3.2,Middle
700,42993,8,"$4,618 ",2,8,9,"2,8,9",3.2,Middle
343,42966,8,"$3,914 ",2,8,8,"2,8,8",3.0,Middle
369,42998,8,"$3,932 ",2,8,8,"2,8,8",3.0,Middle
1533,42995,8,"$3,969 ",2,8,8,"2,8,8",3.0,Middle
1951,42981,8,"$4,515 ",2,8,8,"2,8,8",3.0,Middle
3113,42990,8,"$4,145 ",2,8,8,"2,8,8",3.0,Middle
3,42997,8,"$3,363 ",2,8,7,"2,8,7",2.8,Middle
525,42980,8,"$3,585 ",2,8,7,"2,8,7",2.8,Middle
905,42994,8,"$3,553 ",2,8,7,"2,8,7",2.8,Middle
1959,42958,8,"$3,479 ",2,8,7,"2,8,7",2.8,Middle
3432,42993,8,"$3,708 ",2,8,7,"2,8,7",2.8,Middle
504,42963,8,"$2,715 ",2,8,5,"2,8,5",2.5,Low
620,42996,8,"$1,981 ",2,8,3,"2,8,3",2.2,Low
294,42984,7,"$5,510 ",2,7,10,"2,7,10",3.2,Middle
943,42987,7,"$6,039 ",2,7,10,"2,7,10",3.2,Middle
1901,42972,7,"$5,809 ",2,7,10,"2,7,10",3.2,Middle
2617,42973,7,"$6,814 ",2,7,10,"2,7,10",3.2,Middle
2982,42982,7,"$6,367 ",2,7,10,"2,7,10",3.2,Middle
247,42987,7,"$4,913 ",2,7,9,"2,7,9",3.0,Middle
392,42998,7,"$5,025 ",2,7,9,"2,7,9",3.0,Middle
645,42983,7,"$5,193 ",2,7,9,"2,7,9",3.0,Middle
2185,42963,7,"$5,144 ",2,7,9,"2,7,9",3.0,Middle
2388,42986,7,"$5,388 ",2,7,9,"2,7,9",3.0,Middle
275,42967,7,"$4,142 ",2,7,8,"2,7,8",2.8,Middle
325,42966,7,"$4,465 ",2,7,8,"2,7,8",2.8,Middle
865,42978,7,"$4,261 ",2,7,8,"2,7,8",2.8,Middle
2562,42998,7,"$3,848 ",2,7,8,"2,7,8",2.8,Middle
2656,42961,7,"$4,143 ",2,7,8,"2,7,8",2.8,Middle
3135,42978,7,"$3,984 ",2,7,8,"2,7,8",2.8,Middle
3461,42963,7,"$4,233 ",2,7,8,"2,7,8",2.8,Middle
18,42965,7,"$3,543 ",2,7,7,"2,7,7",2.7,Middle
598,42968,7,"$3,536 ",2,7,7,"2,7,7",2.7,Middle
2058,42979,7,"$3,635 ",2,7,7,"2,7,7",2.7,Middle
2513,42993,7,"$3,831 ",2,7,7,"2,7,7",2.7,Middle
370,42988,7,"$3,290 ",2,7,6,"2,7,6",2.5,Low
378,42975,7,"$3,236 ",2,7,6,"2,7,6",2.5,Low
1555,42966,7,"$3,107 ",2,7,6,"2,7,6",2.5,Low
1803,42984,7,"$3,131 ",2,7,6,"2,7,6",2.5,Low
2664,42965,7,"$3,304 ",2,7,6,"2,7,6",2.5,Low
2671,42999,7,"$3,016 ",2,7,6,"2,7,6",2.5,Low
3137,42983,7,"$2,841 ",2,7,6,"2,7,6",2.5,Low
32,42961,7,"$2,823 ",2,7,5,"2,7,5",2.3,Low
242,42968,7,"$2,559 ",2,7,5,"2,7,5",2.3,Low
3342,42999,7,"$2,821 ",2,7,5,"2,7,5",2.3,Low
1321,42996,7,"$2,398 ",2,7,4,"2,7,4",2.2,Low
1464,42993,7,"$2,169 ",2,7,4,"2,7,4",2.2,Low
2478,42985,7,"$2,307 ",2,7,4,"2,7,4",2.2,Low
524,42961,7,"$2,025 ",2,7,3,"2,7,3",2.0,Low
2169,42982,6,"$5,908 ",2,5,10,"2,5,10",2.8,Middle
2275,42978,6,"$5,688 ",2,5,10,"2,5,10",2.8,Middle
2510,42988,6,"$5,681 ",2,5,10,"2,5,10",2.8,Middle
3081,42993,6,"$5,503 ",2,5,10,"2,5,10",2.8,Middle
330,42992,6,"$5,297 ",2,5,9,"2,5,9",2.7,Middle
685,42997,6,"$5,218 ",2,5,9,"2,5,9",2.7,Middle
1138,42975,6,"$5,174 ",2,5,9,"2,5,9",2.7,Middle
1397,42962,6,"$4,564 ",2,5,9,"2,5,9",2.7,Middle
1779,42970,6,"$5,042 ",2,5,9,"2,5,9",2.7,Middle
2824,42977,6,"$5,278 ",2,5,9,"2,5,9",2.7,Middle
2857,42986,6,"$5,374 ",2,5,9,"2,5,9",2.7,Middle
65,42963,6,"$4,442 ",2,5,8,"2,5,8",2.5,Low
495,42971,6,"$4,087 ",2,5,8,"2,5,8",2.5,Low
528,42965,6,"$4,150 ",2,5,8,"2,5,8",2.5,Low
1726,42982,6,"$4,503 ",2,5,8,"2,5,8",2.5,Low
1849,42963,6,"$4,077 ",2,5,8,"2,5,8",2.5,Low
1882,42971,6,"$4,055 ",2,5,8,"2,5,8",2.5,Low
1964,42997,6,"$4,239 ",2,5,8,"2,5,8",2.5,Low
2061,42967,6,"$3,868 ",2,5,8,"2,5,8",2.5,Low
3268,42967,6,"$4,250 ",2,5,8,"2,5,8",2.5,Low
406,42993,6,"$3,486 ",2,5,7,"2,5,7",2.3,Low
791,42976,6,"$3,819 ",2,5,7,"2,5,7",2.3,Low
1746,42994,6,"$3,706 ",2,5,7,"2,5,7",2.3,Low
1908,42992,6,"$3,726 ",2,5,7,"2,5,7",2.3,Low
2272,42995,6,"$3,344 ",2,5,7,"2,5,7",2.3,Low
135,42984,6,"$3,254 ",2,5,6,"2,5,6",2.2,Low
183,42997,6,"$3,188 ",2,5,6,"2,5,6",2.2,Low
232,42958,6,"$3,158 ",2,5,6,"2,5,6",2.2,Low
248,42965,6,"$3,060 ",2,5,6,"2,5,6",2.2,Low
449,42966,6,"$3,292 ",2,5,6,"2,5,6",2.2,Low
674,42984,6,"$3,009 ",2,5,6,"2,5,6",2.2,Low
771,42975,6,"$3,156 ",2,5,6,"2,5,6",2.2,Low
2777,42996,6,"$3,307 ",2,5,6,"2,5,6",2.2,Low
3498,42972,6,"$3,147 ",2,5,6,"2,5,6",2.2,Low
366,42984,6,"$2,693 ",2,5,5,"2,5,5",2.0,Low
439,43000,6,"$2,750 ",2,5,5,"2,5,5",2.0,Low
805,42977,6,"$2,796 ",2,5,5,"2,5,5",2.0,Low
1791,42982,6,"$2,595 ",2,5,5,"2,5,5",2.0,Low
2156,42986,6,"$2,495 ",2,5,5,"2,5,5",2.0,Low
3489,42991,6,"$2,644 ",2,5,5,"2,5,5",2.0,Low
348,42974,6,"$2,072 ",2,5,4,"2,5,4",1.8,Low
389,42986,6,"$2,123 ",2,5,4,"2,5,4",1.8,Low
1513,42979,6,"$2,071 ",2,5,4,"2,5,4",1.8,Low
1995,42974,6,"$2,095 ",2,5,4,"2,5,4",1.8,Low
2118,42964,6,"$2,385 ",2,5,4,"2,5,4",1.8,Low
2208,42985,6,"$2,178 ",2,5,4,"2,5,4",1.8,Low
2491,42994,6,"$2,136 ",2,5,4,"2,5,4",1.8,Low
3340,42986,6,"$2,365 ",2,5,4,"2,5,4",1.8,Low
3483,42982,6,"$2,193 ",2,5,4,"2,5,4",1.8,Low
1048,42966,6,"$1,601 ",2,5,3,"2,5,3",1.7,Low
1430,42991,6,"$1,917 ",2,5,3,"2,5,3",1.7,Low
1976,42964,6,"$1,732 ",2,5,3,"2,5,3",1.7,Low
2869,42983,6,"$1,915 ",2,5,3,"2,5,3",1.7,Low
1238,42998,6,"$1,110 ",2,5,2,"2,5,2",1.5,Very Low
2131,42998,6,"$1,160 ",2,5,2,"2,5,2",1.5,Very Low
2512,42988,6,"$1,594 ",2,5,2,"2,5,2",1.5,Very Low
1154,42968,6,$958 ,2,5,1,"2,5,1",1.3,Very Low
1892,42992,6,$805 ,2,5,1,"2,5,1",1.3,Very Low
1150,42996,5,"$6,308 ",2,4,10,"2,4,10",2.7,Middle
1348,42985,5,"$5,916 ",2,4,10,"2,4,10",2.7,Middle
882,42987,5,"$4,572 ",2,4,9,"2,4,9",2.5,Low
1339,42997,5,"$4,713 ",2,4,9,"2,4,9",2.5,Low
1552,43000,5,"$5,400 ",2,4,9,"2,4,9",2.5,Low
2270,42970,5,"$5,155 ",2,4,9,"2,4,9",2.5,Low
2889,42994,5,"$4,723 ",2,4,9,"2,4,9",2.5,Low
2938,42974,5,"$4,656 ",2,4,9,"2,4,9",2.5,Low
3153,42972,5,"$4,732 ",2,4,9,"2,4,9",2.5,Low
16,43000,5,"$4,522 ",2,4,8,"2,4,8",2.3,Low
599,42984,5,"$4,319 ",2,4,8,"2,4,8",2.3,Low
1101,42986,5,"$4,267 ",2,4,8,"2,4,8",2.3,Low
1249,42993,5,"$4,270 ",2,4,8,"2,4,8",2.3,Low
1298,42958,5,"$4,113 ",2,4,8,"2,4,8",2.3,Low
1381,42986,5,"$4,178 ",2,4,8,"2,4,8",2.3,Low
1568,42960,5,"$3,870 ",2,4,8,"2,4,8",2.3,Low
1876,42961,5,"$4,058 ",2,4,8,"2,4,8",2.3,Low
2096,42967,5,"$4,320 ",2,4,8,"2,4,8",2.3,Low
2605,42984,5,"$4,347 ",2,4,8,"2,4,8",2.3,Low
457,42984,5,"$3,680 ",2,4,7,"2,4,7",2.2,Low
1130,42982,5,"$3,785 ",2,4,7,"2,4,7",2.2,Low
1689,42963,5,"$3,334 ",2,4,7,"2,4,7",2.2,Low
1889,42964,5,"$3,711 ",2,4,7,"2,4,7",2.2,Low
2043,42960,5,"$3,472 ",2,4,7,"2,4,7",2.2,Low
2581,42965,5,"$3,542 ",2,4,7,"2,4,7",2.2,Low
2759,42989,5,"$3,776 ",2,4,7,"2,4,7",2.2,Low
2983,42970,5,"$3,344 ",2,4,7,"2,4,7",2.2,Low
3004,42986,5,"$3,550 ",2,4,7,"2,4,7",2.2,Low
3128,42995,5,"$3,688 ",2,4,7,"2,4,7",2.2,Low
3364,42979,5,"$3,474 ",2,4,7,"2,4,7",2.2,Low
209,42992,5,"$3,081 ",2,4,6,"2,4,6",2.0,Low
238,42992,5,"$3,113 ",2,4,6,"2,4,6",2.0,Low
284,42966,5,"$3,251 ",2,4,6,"2,4,6",2.0,Low
502,42968,5,"$2,960 ",2,4,6,"2,4,6",2.0,Low
1596,42964,5,"$2,953 ",2,4,6,"2,4,6",2.0,Low
1631,42968,5,"$3,048 ",2,4,6,"2,4,6",2.0,Low
2064,42993,5,"$3,327 ",2,4,6,"2,4,6",2.0,Low
2133,42979,5,"$3,127 ",2,4,6,"2,4,6",2.0,Low
2678,42986,5,"$2,932 ",2,4,6,"2,4,6",2.0,Low
2715,42995,5,"$3,222 ",2,4,6,"2,4,6",2.0,Low
2858,42991,5,"$3,119 ",2,4,6,"2,4,6",2.0,Low
3102,42993,5,"$2,884 ",2,4,6,"2,4,6",2.0,Low
3347,42992,5,"$2,978 ",2,4,6,"2,4,6",2.0,Low
400,42965,5,"$2,689 ",2,4,5,"2,4,5",1.8,Low
541,42962,5,"$2,755 ",2,4,5,"2,4,5",1.8,Low
847,42985,5,"$2,522 ",2,4,5,"2,4,5",1.8,Low
914,42993,5,"$2,531 ",2,4,5,"2,4,5",1.8,Low
1535,42995,5,"$2,812 ",2,4,5,"2,4,5",1.8,Low
2435,42976,5,"$2,657 ",2,4,5,"2,4,5",1.8,Low
2473,42986,5,"$2,601 ",2,4,5,"2,4,5",1.8,Low
2948,42988,5,"$2,670 ",2,4,5,"2,4,5",1.8,Low
3323,42984,5,"$2,792 ",2,4,5,"2,4,5",1.8,Low
489,42975,5,"$2,074 ",2,4,4,"2,4,4",1.7,Low
514,42976,5,"$2,144 ",2,4,4,"2,4,4",1.7,Low
781,42974,5,"$2,256 ",2,4,4,"2,4,4",1.7,Low
1044,42987,5,"$2,205 ",2,4,4,"2,4,4",1.7,Low
1463,42989,5,"$2,172 ",2,4,4,"2,4,4",1.7,Low
1499,42974,5,"$2,194 ",2,4,4,"2,4,4",1.7,Low
1874,43000,5,"$2,147 ",2,4,4,"2,4,4",1.7,Low
2827,42992,5,"$2,209 ",2,4,4,"2,4,4",1.7,Low
3270,42977,5,"$2,201 ",2,4,4,"2,4,4",1.7,Low
3435,42963,5,"$2,294 ",2,4,4,"2,4,4",1.7,Low
3437,42997,5,"$2,341 ",2,4,4,"2,4,4",1.7,Low
3441,42961,5,"$2,119 ",2,4,4,"2,4,4",1.7,Low
98,42977,5,"$1,931 ",2,4,3,"2,4,3",1.5,Very Low
1542,42966,5,"$1,825 ",2,4,3,"2,4,3",1.5,Very Low
2249,42987,5,"$2,057 ",2,4,3,"2,4,3",1.5,Very Low
2252,42969,5,"$1,867 ",2,4,3,"2,4,3",1.5,Very Low
2267,43000,5,"$1,800 ",2,4,3,"2,4,3",1.5,Very Low
2646,42980,5,"$2,014 ",2,4,3,"2,4,3",1.5,Very Low
3246,43000,5,"$1,948 ",2,4,3,"2,4,3",1.5,Very Low
67,42983,5,"$1,203 ",2,4,2,"2,4,2",1.3,Very Low
423,42958,5,"$1,590 ",2,4,2,"2,4,2",1.3,Very Low
1692,42972,5,"$1,364 ",2,4,2,"2,4,2",1.3,Very Low
3188,42983,5,"$1,363 ",2,4,2,"2,4,2",1.3,Very Low
3454,42984,5,"$1,340 ",2,4,2,"2,4,2",1.3,Very Low
1141,42966,5,$772 ,2,4,1,"2,4,1",1.2,Very Low
435,42997,4,"$4,728 ",2,2,9,"2,2,9",2.2,Low
1834,42973,4,"$4,435 ",2,2,8,"2,2,8",2.0,Low
2116,42994,4,"$4,129 ",2,2,8,"2,2,8",2.0,Low
2649,42970,4,"$3,871 ",2,2,8,"2,2,8",2.0,Low
3198,42998,4,"$3,989 ",2,2,8,"2,2,8",2.0,Low
954,42986,4,"$3,624 ",2,2,7,"2,2,7",1.8,Low
1592,42999,4,"$3,348 ",2,2,7,"2,2,7",1.8,Low
2506,42993,4,"$3,637 ",2,2,7,"2,2,7",1.8,Low
2818,43000,4,"$3,701 ",2,2,7,"2,2,7",1.8,Low
3001,42995,4,"$3,379 ",2,2,7,"2,2,7",1.8,Low
121,42988,4,"$2,892 ",2,2,6,"2,2,6",1.7,Low
855,42995,4,"$3,051 ",2,2,6,"2,2,6",1.7,Low
1563,42970,4,"$2,878 ",2,2,6,"2,2,6",1.7,Low
1583,42987,4,"$3,221 ",2,2,6,"2,2,6",1.7,Low
1675,42998,4,"$3,067 ",2,2,6,"2,2,6",1.7,Low
1679,42963,4,"$3,027 ",2,2,6,"2,2,6",1.7,Low
3403,42966,4,"$3,253 ",2,2,6,"2,2,6",1.7,Low
427,42990,4,"$2,516 ",2,2,5,"2,2,5",1.5,Very Low
646,42989,4,"$2,533 ",2,2,5,"2,2,5",1.5,Very Low
1267,42958,4,"$2,557 ",2,2,5,"2,2,5",1.5,Very Low
1280,42993,4,"$2,799 ",2,2,5,"2,2,5",1.5,Very Low
1296,42969,4,"$2,793 ",2,2,5,"2,2,5",1.5,Very Low
2430,42984,4,"$2,665 ",2,2,5,"2,2,5",1.5,Very Low
2503,42991,4,"$2,610 ",2,2,5,"2,2,5",1.5,Very Low
128,42962,4,"$2,193 ",2,2,4,"2,2,4",1.3,Very Low
267,42969,4,"$2,338 ",2,2,4,"2,2,4",1.3,Very Low
422,42966,4,"$2,391 ",2,2,4,"2,2,4",1.3,Very Low
1127,42963,4,"$2,285 ",2,2,4,"2,2,4",1.3,Very Low
1412,42978,4,"$2,223 ",2,2,4,"2,2,4",1.3,Very Low
1843,42987,4,"$2,132 ",2,2,4,"2,2,4",1.3,Very Low
2025,42961,4,"$2,184 ",2,2,4,"2,2,4",1.3,Very Low
2148,42962,4,"$2,346 ",2,2,4,"2,2,4",1.3,Very Low
2246,43000,4,"$2,217 ",2,2,4,"2,2,4",1.3,Very Low
2852,42996,4,"$2,404 ",2,2,4,"2,2,4",1.3,Very Low
3051,42959,4,"$2,117 ",2,2,4,"2,2,4",1.3,Very Low
3429,42978,4,"$2,242 ",2,2,4,"2,2,4",1.3,Very Low
848,42959,4,"$1,965 ",2,2,3,"2,2,3",1.2,Very Low
1162,42963,4,"$1,675 ",2,2,3,"2,2,3",1.2,Very Low
2205,42999,4,"$1,782 ",2,2,3,"2,2,3",1.2,Very Low
2825,42987,4,"$1,855 ",2,2,3,"2,2,3",1.2,Very Low
3010,42989,4,"$1,903 ",2,2,3,"2,2,3",1.2,Very Low
3029,42978,4,"$1,923 ",2,2,3,"2,2,3",1.2,Very Low
3079,42968,4,"$1,904 ",2,2,3,"2,2,3",1.2,Very Low
3458,42991,4,"$1,805 ",2,2,3,"2,2,3",1.2,Very Low
501,42971,4,"$1,393 ",2,2,2,"2,2,2",1.0,Very Low
584,42967,4,"$1,270 ",2,2,2,"2,2,2",1.0,Very Low
670,42983,4,"$1,542 ",2,2,2,"2,2,2",1.0,Very Low
1465,42992,4,"$1,430 ",2,2,2,"2,2,2",1.0,Very Low
1635,42960,4,"$1,320 ",2,2,2,"2,2,2",1.0,Very Low
1907,42989,4,"$1,014 ",2,2,2,"2,2,2",1.0,Very Low
2690,42990,4,"$1,082 ",2,2,2,"2,2,2",1.0,Very Low
2849,42984,4,"$1,550 ",2,2,2,"2,2,2",1.0,Very Low
42,42988,4,$427 ,2,2,1,"2,2,1",0.8,Very Low
264,42969,4,$198 ,2,2,1,"2,2,1",0.8,Very Low
839,42993,4,$826 ,2,2,1,"2,2,1",0.8,Very Low
1010,42973,4,$386 ,2,2,1,"2,2,1",0.8,Very Low
1228,42967,4,$922 ,2,2,1,"2,2,1",0.8,Very Low
1724,42996,4,$959 ,2,2,1,"2,2,1",0.8,Very Low
2519,42991,4,$457 ,2,2,1,"2,2,1",0.8,Very Low
3023,42967,4,$662 ,2,2,1,"2,2,1",0.8,Very Low
3070,42980,4,$399 ,2,2,1,"2,2,1",0.8,Very Low
19,42997,3,"$2,952 ",2,1,6,"2,1,6",1.5,Very Low
1392,42992,3,"$3,196 ",2,1,6,"2,1,6",1.5,Very Low
194,42991,3,"$2,608 ",2,1,5,"2,1,5",1.3,Very Low
1386,42993,3,"$2,725 ",2,1,5,"2,1,5",1.3,Very Low
1562,42999,3,"$2,607 ",2,1,5,"2,1,5",1.3,Very Low
1628,42966,2,"$2,660 ",2,1,5,"2,1,5",1.3,Very Low
2927,43000,3,"$2,440 ",2,1,5,"2,1,5",1.3,Very Low
2,42971,3,"$2,226 ",2,1,4,"2,1,4",1.2,Very Low
808,42976,3,"$2,120 ",2,1,4,"2,1,4",1.2,Very Low
2238,42958,3,"$2,412 ",2,1,4,"2,1,4",1.2,Very Low
2873,42995,3,"$2,127 ",2,1,4,"2,1,4",1.2,Very Low
3162,42989,2,"$2,134 ",2,1,4,"2,1,4",1.2,Very Low
77,42998,3,"$1,658 ",2,1,3,"2,1,3",1.0,Very Low
573,42994,2,"$1,619 ",2,1,3,"2,1,3",1.0,Very Low
1045,42986,3,"$2,039 ",2,1,3,"2,1,3",1.0,Very Low
1209,42968,2,"$1,810 ",2,1,3,"2,1,3",1.0,Very Low
1246,42985,2,"$1,769 ",2,1,3,"2,1,3",1.0,Very Low
1362,42981,2,"$1,736 ",2,1,3,"2,1,3",1.0,Very Low
1382,42977,2,"$1,947 ",2,1,3,"2,1,3",1.0,Very Low
1433,42968,3,"$1,909 ",2,1,3,"2,1,3",1.0,Very Low
1680,42987,3,"$1,932 ",2,1,3,"2,1,3",1.0,Very Low
1704,42980,2,"$1,678 ",2,1,3,"2,1,3",1.0,Very Low
2420,42960,3,"$1,750 ",2,1,3,"2,1,3",1.0,Very Low
2545,42982,3,"$1,971 ",2,1,3,"2,1,3",1.0,Very Low
2721,42985,2,"$1,655 ",2,1,3,"2,1,3",1.0,Very Low
2920,43000,2,"$1,775 ",2,1,3,"2,1,3",1.0,Very Low
2959,42965,3,"$1,835 ",2,1,3,"2,1,3",1.0,Very Low
3025,42974,2,"$1,652 ",2,1,3,"2,1,3",1.0,Very Low
3260,42975,3,"$1,938 ",2,1,3,"2,1,3",1.0,Very Low
120,42970,3,"$1,307 ",2,1,2,"2,1,2",0.8,Very Low
163,42985,2,"$1,101 ",2,1,2,"2,1,2",0.8,Very Low
170,42999,3,"$1,369 ",2,1,2,"2,1,2",0.8,Very Low
226,42983,2,"$1,174 ",2,1,2,"2,1,2",0.8,Very Low
948,42999,3,"$1,423 ",2,1,2,"2,1,2",0.8,Very Low
1034,42995,2,"$1,034 ",2,1,2,"2,1,2",0.8,Very Low
1053,42960,3,"$1,566 ",2,1,2,"2,1,2",0.8,Very Low
1064,42960,3,"$1,398 ",2,1,2,"2,1,2",0.8,Very Low
1112,42991,3,"$1,217 ",2,1,2,"2,1,2",0.8,Very Low
1350,42983,2,"$1,235 ",2,1,2,"2,1,2",0.8,Very Low
1434,42975,2,"$1,128 ",2,1,2,"2,1,2",0.8,Very Low
1604,43000,3,"$1,226 ",2,1,2,"2,1,2",0.8,Very Low
1716,42965,2,"$1,445 ",2,1,2,"2,1,2",0.8,Very Low
2035,42972,3,"$1,406 ",2,1,2,"2,1,2",0.8,Very Low
2147,42974,3,"$1,420 ",2,1,2,"2,1,2",0.8,Very Low
2250,42975,3,"$1,075 ",2,1,2,"2,1,2",0.8,Very Low
2706,42976,3,"$1,344 ",2,1,2,"2,1,2",0.8,Very Low
2744,42974,3,"$1,265 ",2,1,2,"2,1,2",0.8,Very Low
2979,42972,3,$991 ,2,1,2,"2,1,2",0.8,Very Low
3041,42975,2,"$1,212 ",2,1,2,"2,1,2",0.8,Very Low
